Date,Time, MagX , MagY , MagZ , AccX , AccY , AccZ , GyroX , GyroY , GyroZ , Temp , Humid , Roll , Pitch , Yaw
2021/10/13,37:26.2,44.25,33,130.375,0.025,-0.003,1.031,0.03,-0.03,0,30.21,30.85,-1.39,-0.14,140.54
2021/10/13,37:27.2,44,31.5,130.375,0.025,-0.004,1.032,-0.03,-0.122,-0.061,30.22,30.87,-1.47,-0.25,140.59
2021/10/13,37:28.2,45.75,35.75,131.375,0.026,-0.002,1.032,0,-0.061,0,30.2,30.87,-1.41,-0.15,140.55
2021/10/13,37:29.2,44.875,30,130.25,0.025,-0.001,1.032,0.03,-0.091,-0.061,30.18,30.86,-1.56,-0.33,140.65
2021/10/13,37:30.2,43.375,34.125,124,0.024,-0.003,1.032,0,-0.061,0,30.2,30.82,-1.43,-0.19,140.59
2021/10/13,37:31.2,45.375,33.625,129.5,0.024,-0.001,1.031,0,-0.03,0,30.18,30.81,-1.44,-0.19,140.6
2021/10/13,37:32.2,42.125,33.125,129.5,0.025,-0.002,1.032,0,-0.061,-0.03,30.2,30.81,-1.37,-0.1,140.56
2021/10/13,37:33.2,39.75,34.75,129.875,0.025,-0.002,1.033,0.03,-0.03,0,30.22,30.81,-1.17,0.13,140.43
2021/10/13,37:34.2,42.5,34.75,127.875,0.026,-0.001,1.032,0,-0.091,-0.03,30.21,30.82,-1.17,0.16,140.39
2021/10/13,37:35.2,43.25,37.125,129.75,0.026,-0.002,1.033,0,-0.122,0,30.25,30.8,-1.1,0.25,140.31
2021/10/13,37:36.2,43.75,34.25,131.5,0.026,-0.001,1.033,0,-0.061,0,30.23,30.79,-1.2,0.16,140.32
2021/10/13,37:37.2,43.375,32.25,132.375,0.025,-0.002,1.032,-0.03,-0.091,0,30.2,30.81,-1.32,0.02,140.37
2021/10/13,37:38.2,41.875,34.875,123.875,0.025,-0.002,1.031,0.061,-0.061,-0.091,30.23,30.77,-1.24,0.12,140.29
2021/10/13,37:39.2,44.125,35.875,130.625,0.025,-0.002,1.032,0,-0.091,0,30.21,30.78,-1.22,0.14,140.26
2021/10/13,37:40.2,42.875,33.375,127,0.026,-0.001,1.032,0.061,-0.03,0,30.2,30.76,-1.28,0.08,140.27
2021/10/13,37:41.2,43,32.25,131.75,0.026,-0.002,1.032,-0.03,-0.091,-0.061,30.28,30.77,-1.36,-0.03,140.3
2021/10/13,37:42.2,42,34.125,128.375,0.025,-0.002,1.032,0,-0.061,0,30.3,30.73,-1.29,0.04,140.25
2021/10/13,37:43.2,42.25,34.375,127.125,0.025,-0.001,1.033,0,-0.061,0,30.25,30.73,-1.26,0.09,140.21
2021/10/13,37:44.2,45.75,34.5,131,0.026,-0.002,1.031,-0.03,-0.091,0.03,30.2,30.72,-1.36,-0.02,140.25
2021/10/13,37:45.2,44.125,33.875,130.125,0.025,-0.001,1.033,0,-0.061,-0.061,30.22,30.7,-1.37,-0.04,140.25
2021/10/13,37:46.2,43.25,34.25,132,0.024,-0.001,1.032,0.03,-0.061,-0.03,30.19,30.71,-1.33,0,140.23
2021/10/13,37:47.2,46.125,31.75,126.25,0.027,0,1.032,0,-0.091,-0.03,30.2,30.71,-1.54,-0.21,140.34
2021/10/13,37:48.2,41.125,34.125,128.25,0.025,-0.001,1.033,0.061,-0.061,0,30.21,30.71,-1.37,-0.01,140.25
2021/10/13,37:49.2,40.25,34.375,126.75,0.025,-0.002,1.031,0.03,-0.091,0,30.19,30.73,-1.24,0.14,140.16
2021/10/13,37:50.2,41.375,33,125.875,0.026,-0.002,1.032,0.03,-0.091,-0.03,30.18,30.75,-1.27,0.11,140.15
2021/10/13,37:51.2,43.5,31.875,126.5,0.026,-0.001,1.032,0,-0.061,0,30.16,30.75,-1.41,-0.05,140.22
2021/10/13,37:52.2,45.125,34.5,128.75,0.025,-0.002,1.032,-0.03,-0.061,0,30.18,30.74,-1.42,-0.08,140.23
2021/10/13,37:53.2,44.75,33.5,129,0.024,0,1.031,0,-0.061,0,30.14,30.74,-1.45,-0.11,140.25
2021/10/13,37:54.2,46.125,32.625,127.875,0.025,-0.003,1.031,0.03,-0.061,-0.061,30.13,30.76,-1.54,-0.26,140.32
2021/10/13,37:55.2,46.125,35.625,130.25,0.026,-0.002,1.03,0.061,-0.03,0,30.15,30.78,-1.49,-0.18,140.3
2021/10/13,37:56.2,44,33.375,129.875,0.025,-0.001,1.03,0.03,-0.061,0,30.13,30.79,-1.47,-0.15,140.3
2021/10/13,37:57.2,43.625,33.5,126,0.025,-0.002,1.031,0.03,0,0,30.11,30.8,-1.44,-0.13,140.29
2021/10/13,37:58.1,43,31,130,0.025,-0.002,1.031,0,-0.061,-0.061,30.07,30.83,-1.51,-0.2,140.33
2021/10/13,37:59.1,45.5,36.125,127.375,0.026,-0.001,1.031,0,-0.091,-0.03,30.12,30.84,-1.43,-0.1,140.28
2021/10/13,38:00.1,45.75,36.75,130.75,0.026,-0.003,1.032,0,-0.091,-0.061,30.11,30.89,-1.37,-0.03,140.23
2021/10/13,38:01.1,44.75,33.5,128.5,0.025,-0.002,1.03,0.091,-0.091,-0.03,30.07,30.88,-1.42,-0.1,140.26
2021/10/13,38:02.1,43.5,33.5,129.625,0.026,-0.002,1.031,0,-0.091,0.061,30.08,30.89,-1.43,-0.09,140.26
2021/10/13,38:03.1,41.5,33.375,131.5,0.025,-0.001,1.031,0,-0.091,-0.061,30.06,30.89,-1.35,0,140.21
2021/10/13,38:04.1,46.625,34.375,126.875,0.025,-0.001,1.03,0,-0.122,0.03,30.04,30.92,-1.44,-0.1,140.27
2021/10/13,38:05.1,42.625,33.875,135.125,0.026,-0.001,1.031,-0.03,-0.03,0,30.05,30.92,-1.38,-0.02,140.23
2021/10/13,38:06.1,46.625,34.5,131.125,0.025,-0.002,1.031,0.03,-0.061,0,30.04,30.93,-1.45,-0.11,140.28
2021/10/13,38:07.1,43.125,30.5,129.125,0.026,-0.001,1.031,-0.061,-0.061,-0.03,30.02,30.93,-1.54,-0.23,140.34
2021/10/13,38:08.1,45.625,36,128,0.024,-0.002,1.031,0,-0.061,-0.03,30.02,30.97,-1.44,-0.13,140.29
2021/10/13,38:09.1,44.375,34.375,125.375,0.025,-0.002,1.031,0.03,0,0,30.03,30.94,-1.42,-0.11,140.28
2021/10/13,38:10.1,40.5,32.75,125,0.025,-0.002,1.031,-0.03,-0.122,0,29.98,30.97,-1.33,-0.01,140.23
2021/10/13,38:11.1,42.625,32.375,130.875,0.025,-0.003,1.03,0,-0.061,0.03,29.95,31,-1.37,-0.07,140.24
2021/10/13,38:12.1,46.75,34.25,129.375,0.025,-0.002,1.031,0.061,-0.061,0,29.99,31.01,-1.46,-0.17,140.3
2021/10/13,38:13.1,43.125,33.375,127.5,0.025,-0.002,1.03,0,-0.061,0,29.96,31.01,-1.42,-0.12,140.28
2021/10/13,38:14.1,42.5,31.125,128.875,0.025,-0.001,1.03,-0.03,-0.061,-0.03,29.96,31.04,-1.47,-0.17,140.31
2021/10/13,38:15.1,43.5,32.625,129.625,0.025,-0.001,1.031,0,-0.152,0,30,31.03,-1.47,-0.17,140.32
2021/10/13,38:16.1,42,31.875,127.25,0.025,-0.002,1.031,-0.03,-0.091,0.03,29.99,31.04,-1.45,-0.15,140.32
2021/10/13,38:17.1,45.125,40.625,123.125,0.025,-0.002,1.031,0.03,-0.061,-0.061,29.98,31.04,-1.19,0.14,140.13
2021/10/13,38:18.1,44.625,32,125.875,0.025,-0.001,1.031,0,-0.061,0,29.95,31.07,-1.36,-0.08,140.22
2021/10/13,38:19.1,42.75,32.125,127.25,0.026,-0.003,1.031,-0.03,-0.061,-0.03,29.94,31.07,-1.41,-0.14,140.24
2021/10/13,38:20.1,44.75,31.75,125,0.026,-0.002,1.031,0.061,-0.122,0,29.98,31.08,-1.53,-0.27,140.31
2021/10/13,38:21.0,41.75,31.5,123.875,0.024,-0.002,1.032,0,-0.061,-0.03,29.96,31.09,-1.48,-0.23,140.31
2021/10/13,38:22.0,45.25,33.75,124.5,0.024,-0.002,1.031,-0.03,-0.03,0,29.94,31.11,-1.47,-0.23,140.33
2021/10/13,38:23.0,41.25,34.375,129.625,0.024,-0.002,1.032,0,-0.091,-0.03,30.02,31.09,-1.3,-0.04,140.23
2021/10/13,38:24.0,41.375,34.375,131.375,0.024,-0.003,1.032,0.03,-0.091,-0.061,29.98,31.11,-1.21,0.05,140.17
2021/10/13,38:25.0,43,34,126.375,0.025,-0.002,1.032,0,-0.03,0,30.04,31.11,-1.24,0.02,140.16
2021/10/13,38:26.0,42.375,33,129.375,0.025,-0.003,1.032,0,0,-0.061,30.02,31.07,-1.27,-0.02,140.16
2021/10/13,38:27.0,42.75,34.875,128.75,0.025,-0.003,1.032,0.03,-0.091,-0.03,30.08,31.05,-1.23,0.03,140.12
2021/10/13,38:28.0,45.125,32.875,131.25,0.024,-0.002,1.032,0,-0.122,-0.03,30.06,31.04,-1.36,-0.12,140.18
2021/10/13,38:29.0,41.75,35.75,131,0.024,-0.003,1.032,0.03,-0.061,0,30.1,31.03,-1.2,0.05,140.08
2021/10/13,38:30.0,42.5,34.375,130.375,0.024,-0.001,1.032,0,-0.091,-0.03,30.1,31.02,-1.2,0.07,140.06
2021/10/13,38:31.0,44.875,30.375,129.375,0.024,-0.003,1.032,0,-0.061,-0.03,30.13,31,-1.43,-0.24,140.19
2021/10/13,38:32.0,45,34.25,131.5,0.025,-0.003,1.031,0.03,-0.091,0,30.07,30.99,-1.43,-0.22,140.19
2021/10/13,38:33.0,40.75,34.125,129.75,0.024,-0.003,1.032,0,-0.091,0,30.14,30.98,-1.27,-0.05,140.1
2021/10/13,38:33.9,41,36.5,125,0.025,-0.002,1.031,-0.03,-0.122,0,30.13,30.95,-1.1,0.17,139.97
2021/10/13,38:34.9,43.625,36.5,129.125,0.024,-0.002,1.032,0,-0.061,0,30.13,30.93,-1.1,0.18,139.93
2021/10/13,38:35.9,45.375,33.5,130.75,0.025,-0.003,1.031,0,-0.061,-0.03,30.12,30.94,-1.28,-0.04,140.01
2021/10/13,38:37.0,43.625,37.125,129.25,0.024,-0.001,1.031,0,-0.091,0.03,30.12,30.91,-1.17,0.1,139.93
2021/10/13,38:37.9,39,34.625,122.5,0.025,-0.002,1.032,-0.03,-0.061,0,30.12,30.91,-1.06,0.23,139.83
2021/10/13,38:38.9,45.625,32.125,128.375,0.024,-0.002,1.031,0,-0.061,-0.03,30.14,30.91,-1.31,-0.09,139.96
2021/10/13,38:39.9,44.75,33.875,129.5,0.025,-0.002,1.032,0,-0.061,0,30.14,30.89,-1.37,-0.14,139.99
2021/10/13,38:40.9,41.75,33.5,128.625,0.025,-0.002,1.032,0.061,-0.03,-0.03,30.14,30.9,-1.32,-0.06,139.95
2021/10/13,38:41.9,43.125,34.875,131.125,0.026,-0.002,1.032,0.03,-0.061,0,30.09,30.89,-1.29,-0.01,139.92
2021/10/13,38:42.9,44.75,38.125,126,0.026,-0.002,1.032,-0.03,-0.061,-0.061,30.11,30.87,-1.2,0.1,139.83
2021/10/13,38:43.9,43.75,32.5,132.25,0.025,-0.003,1.031,0,-0.03,-0.03,30.1,30.89,-1.34,-0.06,139.89
2021/10/13,38:44.9,43.25,28.75,129.875,0.025,-0.001,1.033,0.061,-0.122,0.03,30.15,30.87,-1.54,-0.3,140.02
2021/10/13,38:45.9,45,35.5,126.375,0.025,-0.002,1.032,-0.03,-0.061,0.061,30.14,30.89,-1.46,-0.2,139.98
2021/10/13,38:46.9,42.375,33.5,125.875,0.025,-0.002,1.031,0.03,-0.061,0,30.12,30.89,-1.4,-0.13,139.95
2021/10/13,38:47.9,44.5,31.875,131.125,0.025,-0.003,1.031,0,-0.122,0,30.14,30.87,-1.5,-0.26,140.02
2021/10/13,38:48.9,44.125,32.25,132.125,0.024,-0.002,1.031,0.03,-0.061,-0.03,30.17,30.87,-1.52,-0.29,140.05
2021/10/13,38:49.9,44.125,36.375,126.75,0.024,-0.002,1.032,0.03,-0.061,0.03,30.16,30.85,-1.37,-0.12,139.97
2021/10/13,38:50.9,43.875,31.375,124.75,0.025,-0.004,1.031,0.061,-0.091,-0.03,30.15,30.85,-1.48,-0.27,140.05
2021/10/13,38:51.8,39.25,33.875,126.875,0.025,-0.003,1.031,0,-0.03,0.03,30.16,30.88,-1.27,-0.04,139.93
2021/10/13,38:52.8,43.875,33.625,130.125,0.025,-0.003,1.031,0.03,-0.091,-0.061,30.19,30.87,-1.33,-0.11,139.95
2021/10/13,38:53.9,41.75,32.125,127.625,0.025,-0.003,1.031,0.03,-0.061,0,30.18,30.85,-1.36,-0.13,139.96
2021/10/13,38:54.8,44.375,35.75,125.5,0.025,-0.002,1.031,-0.03,-0.091,-0.03,30.18,30.83,-1.32,-0.07,139.92
2021/10/13,38:55.8,44.5,32.625,131,0.025,-0.003,1.031,-0.03,-0.061,0,30.18,30.83,-1.42,-0.19,139.98
2021/10/13,38:56.8,43.875,36.875,130,0.025,-0.001,1.032,0.03,-0.091,-0.061,30.2,30.83,-1.28,-0.02,139.89
2021/10/13,38:57.8,47.875,31.125,131.375,0.025,-0.003,1.032,0,-0.091,-0.03,30.24,30.83,-1.55,-0.38,140.07
2021/10/13,38:58.8,44.25,34.375,133,0.025,-0.002,1.032,0.03,-0.122,0,30.23,30.82,-1.48,-0.26,140.03
2021/10/13,38:59.8,42.25,36.5,125.625,0.025,-0.001,1.032,0.03,-0.03,-0.03,30.27,30.82,-1.28,-0.01,139.91
2021/10/13,39:00.8,43.375,31.875,130.125,0.025,-0.003,1.032,0,-0.03,0.03,30.27,30.81,-1.39,-0.15,139.96
2021/10/13,39:01.8,44.5,34.625,126.875,0.025,-0.001,1.032,0.03,-0.091,0,30.26,30.81,-1.39,-0.12,139.96
2021/10/13,39:02.8,45.25,30.75,130.75,0.025,-0.002,1.032,-0.03,-0.03,0.03,30.24,30.82,-1.56,-0.33,140.07
2021/10/13,39:03.8,42.625,34.5,125.875,0.023,-0.003,1.031,0.03,-0.03,-0.03,30.3,30.8,-1.4,-0.17,140
2021/10/13,39:04.8,41.875,35,125.25,0.025,-0.003,1.032,0,-0.061,0.03,30.25,30.79,-1.28,-0.04,139.93
2021/10/13,39:05.8,46.125,33.375,132.75,0.025,-0.003,1.032,-0.061,0,-0.061,30.28,30.78,-1.41,-0.2,140
2021/10/13,39:06.8,42.25,35.5,131.125,0.024,-0.003,1.032,0.061,-0.091,0,30.31,30.77,-1.27,-0.04,139.92
2021/10/13,39:07.8,45.875,29.75,132,0.024,-0.003,1.032,0.03,-0.122,0.03,30.29,30.76,-1.53,-0.37,140.08
2021/10/13,39:08.8,47.125,31.25,131.5,0.026,-0.001,1.033,0,-0.061,0.03,30.29,30.74,-1.68,-0.52,140.2
2021/10/13,39:09.8,42.5,33.75,129.375,0.025,-0.002,1.03,0,-0.061,-0.091,30.34,30.71,-1.51,-0.3,140.12
2021/10/13,39:10.8,42.25,30.125,128.75,0.025,-0.002,1.032,0,-0.03,-0.061,30.35,30.71,-1.55,-0.34,140.16
2021/10/13,39:11.8,41.25,36.5,131.25,0.025,-0.003,1.032,0.03,-0.061,0,30.3,30.7,-1.28,-0.03,140.01
2021/10/13,39:12.8,45.75,33.25,128.25,0.025,-0.001,1.033,0.03,-0.061,-0.03,30.33,30.69,-1.41,-0.17,140.08
2021/10/13,39:13.8,40.25,31.875,122.75,0.024,-0.002,1.031,0,-0.061,0,30.31,30.69,-1.36,-0.1,140.05
2021/10/13,39:14.8,41.25,32.125,128.125,0.026,-0.002,1.032,0,-0.061,0,30.34,30.67,-1.36,-0.09,140.04
2021/10/13,39:15.8,41.875,33,129.75,0.026,-0.003,1.031,0.061,-0.091,-0.061,30.28,30.66,-1.35,-0.07,140.02
2021/10/13,39:16.8,43.125,32.25,127.625,0.024,-0.003,1.032,0.03,-0.091,-0.061,30.31,30.65,-1.41,-0.15,140.05
2021/10/13,39:17.8,44.625,35.625,127.875,0.024,-0.003,1.031,0,-0.152,-0.03,30.31,30.64,-1.35,-0.09,140.01
2021/10/13,39:18.8,42.625,37.375,122.75,0.024,-0.002,1.03,-0.03,0,0,30.27,30.66,-1.17,0.1,139.89
2021/10/13,39:19.8,43.5,33,128.625,0.025,-0.002,1.033,0,-0.061,-0.061,30.29,30.67,-1.28,-0.02,139.93
2021/10/13,39:20.8,43.75,33.875,130.375,0.025,-0.002,1.031,0,-0.122,0.03,30.29,30.65,-1.33,-0.06,139.94
2021/10/13,39:21.8,41.75,31.875,128.125,0.025,-0.003,1.029,-0.03,-0.122,-0.03,30.33,30.65,-1.37,-0.12,139.96
2021/10/13,39:22.8,43.375,33.625,127.375,0.025,-0.002,1.031,0.061,-0.061,-0.061,30.3,30.65,-1.37,-0.12,139.96
2021/10/13,39:23.8,44.25,31.25,126,0.026,-0.001,1.032,0,-0.03,-0.061,30.29,30.66,-1.51,-0.26,140.04
2021/10/13,39:24.8,43.625,34.75,125.75,0.025,-0.002,1.031,-0.03,-0.061,0.03,30.34,30.64,-1.42,-0.15,140
2021/10/13,39:25.8,45.375,31.5,133.375,0.025,-0.001,1.031,0.061,-0.091,0,30.33,30.65,-1.55,-0.29,140.08
2021/10/13,39:26.8,42.75,30.375,130.125,0.025,-0.002,1.032,0,-0.091,0,30.29,30.67,-1.59,-0.34,140.13
2021/10/13,39:27.8,42.25,30.5,128.25,0.026,-0.002,1.032,0.03,-0.091,0,30.28,30.67,-1.6,-0.34,140.16
2021/10/13,39:28.8,43.5,30.375,128.75,0.026,-0.002,1.032,-0.03,-0.061,-0.03,30.28,30.65,-1.65,-0.4,140.21
2021/10/13,39:29.8,43.25,32.125,131,0.026,-0.003,1.031,-0.03,-0.03,0,30.34,30.66,-1.59,-0.35,140.2
2021/10/13,39:30.8,44,31,129.875,0.025,-0.003,1.032,-0.03,-0.061,0.03,30.32,30.65,-1.62,-0.4,140.25
2021/10/13,39:31.8,44.125,31.25,130.25,0.025,-0.003,1.032,0,-0.03,0,30.35,30.64,-1.63,-0.42,140.29
2021/10/13,39:32.8,42.75,35.5,128.125,0.024,-0.003,1.031,0,-0.061,0,30.34,30.64,-1.41,-0.17,140.18
2021/10/13,39:33.8,44.25,32.5,130.625,0.025,-0.003,1.033,0.03,-0.03,0.03,30.35,30.65,-1.45,-0.23,140.22
2021/10/13,39:34.8,46.5,31.25,129.125,0.026,-0.002,1.033,-0.03,-0.061,-0.03,30.35,30.65,-1.62,-0.42,140.33
2021/10/13,39:35.8,42.875,34.625,118.75,0.025,-0.002,1.032,0.03,-0.061,0,30.37,30.65,-1.45,-0.22,140.24
2021/10/13,39:36.8,43.375,33.625,131,0.025,-0.002,1.031,0.03,-0.091,-0.03,30.33,30.66,-1.41,-0.16,140.22
2021/10/13,39:37.7,47.5,31.125,129.5,0.025,-0.002,1.031,0.061,-0.122,0,30.37,30.65,-1.61,-0.41,140.37
2021/10/13,39:38.7,40.375,31.25,127,0.025,-0.004,1.031,-0.061,-0.091,0.03,30.38,30.66,-1.5,-0.28,140.33
2021/10/13,39:39.7,42.125,31.25,123.75,0.025,-0.002,1.032,0,-0.091,-0.03,30.4,30.64,-1.5,-0.27,140.33
2021/10/13,39:40.7,42.5,34.75,125.75,0.025,-0.002,1.032,0,-0.03,-0.03,30.38,30.63,-1.35,-0.09,140.25
2021/10/13,39:41.7,41.625,35,131.25,0.024,-0.002,1.034,0.03,-0.03,-0.03,30.39,30.62,-1.22,0.05,140.17
2021/10/13,39:42.7,45.875,32.75,127.75,0.025,-0.001,1.033,-0.03,-0.122,-0.091,30.37,30.6,-1.4,-0.14,140.26
2021/10/13,39:43.7,43.125,29.5,129.875,0.025,-0.003,1.032,0.03,-0.061,-0.03,30.37,30.61,-1.53,-0.32,140.35
2021/10/13,39:44.7,45,33.25,130,0.024,-0.003,1.033,0.061,-0.122,0,30.38,30.6,-1.51,-0.3,140.36
2021/10/13,39:45.7,42.25,34.25,132.625,0.025,-0.002,1.033,0,-0.122,-0.03,30.39,30.58,-1.37,-0.13,140.28
2021/10/13,39:46.8,49.375,34.25,126.625,0.025,-0.002,1.033,0.03,-0.03,0,30.38,30.58,-1.53,-0.32,140.4
2021/10/13,39:47.8,40.875,33.5,125.25,0.025,-0.002,1.032,0.03,-0.122,-0.03,30.4,30.56,-1.36,-0.12,140.31
2021/10/13,39:48.8,42.5,33.375,123.375,0.025,-0.002,1.032,0,-0.061,-0.03,30.38,30.55,-1.34,-0.08,140.29
2021/10/13,39:49.8,48.125,32.375,131.375,0.025,-0.001,1.033,0,-0.03,0.03,30.37,30.54,-1.54,-0.31,140.42
2021/10/13,39:50.8,40.25,32.875,130.5,0.026,-0.002,1.031,0,-0.091,0.03,30.4,30.56,-1.38,-0.12,140.34
2021/10/13,39:51.8,48.875,36.375,126.25,0.024,-0.002,1.031,0,-0.091,0,30.4,30.56,-1.43,-0.18,140.38
2021/10/13,39:52.8,45.375,35.375,127.75,0.025,-0.004,1.031,0,-0.061,0,30.4,30.55,-1.4,-0.14,140.35
2021/10/13,39:53.8,44.375,32.625,122.875,0.025,-0.001,1.032,-0.061,-0.061,0,30.4,30.54,-1.46,-0.2,140.39
2021/10/13,39:54.8,45.625,34.25,130.125,0.025,-0.003,1.033,-0.03,-0.122,-0.061,30.38,30.53,-1.46,-0.21,140.4
2021/10/13,39:55.8,42.75,34.625,132.5,0.026,-0.002,1.031,-0.03,0,0,30.4,30.55,-1.35,-0.07,140.33
2021/10/13,39:56.8,49.875,33.75,127.25,0.024,-0.002,1.031,-0.03,-0.091,0,30.42,30.53,-1.54,-0.33,140.48
2021/10/13,39:57.8,45.625,35.125,132.875,0.024,-0.002,1.031,0,-0.091,0.03,30.4,30.53,-1.45,-0.22,140.45
2021/10/13,39:58.8,40.625,33.875,130,0.025,-0.002,1.033,0.03,-0.091,0.03,30.43,30.51,-1.3,-0.02,140.36
2021/10/13,39:59.8,43,28,129.75,0.024,-0.002,1.032,0.03,-0.091,0.03,30.41,30.5,-1.51,-0.3,140.49
2021/10/13,40:00.8,47.875,29.625,130,0.025,-0.003,1.032,0.03,-0.061,-0.03,30.39,30.49,-1.73,-0.58,140.66
2021/10/13,40:01.8,45.625,31.375,130.375,0.024,-0.002,1.031,0,-0.061,0.03,30.4,30.49,-1.71,-0.55,140.7
2021/10/13,40:02.7,41.75,34.625,126,0.025,-0.002,1.031,0,-0.061,0.03,30.38,30.52,-1.44,-0.22,140.57
2021/10/13,40:03.8,43.375,33.625,129.625,0.025,-0.003,1.033,0.03,-0.061,-0.03,30.4,30.51,-1.39,-0.16,140.53
2021/10/13,40:04.7,43,36.375,128,0.025,-0.002,1.033,0.03,-0.091,-0.03,30.4,30.54,-1.23,0.04,140.42
2021/10/13,40:05.7,45.125,31.75,127.5,0.025,-0.001,1.032,0,-0.03,0,30.39,30.55,-1.39,-0.15,140.52
2021/10/13,40:06.8,43.375,32.25,123.25,0.025,-0.002,1.033,0.03,-0.091,0.03,30.4,30.56,-1.43,-0.17,140.54
2021/10/13,40:07.8,43.875,29.25,132.5,0.025,-0.001,1.032,-0.03,-0.061,0,30.41,30.55,-1.56,-0.34,140.63
2021/10/13,40:08.8,43.25,33.25,125.875,0.025,-0.001,1.032,-0.03,-0.091,-0.03,30.42,30.57,-1.48,-0.21,140.59
2021/10/13,40:09.7,42.625,34.25,127.25,0.025,-0.001,1.033,0.03,-0.03,-0.061,30.41,30.56,-1.37,-0.06,140.52
2021/10/13,40:10.8,41.625,36,127.75,0.025,-0.003,1.032,0,-0.091,0.03,30.4,30.55,-1.19,0.13,140.41
2021/10/13,40:11.8,44.375,32.375,124.5,0.025,-0.002,1.033,-0.03,-0.122,0.03,30.43,30.55,-1.33,-0.05,140.48
2021/10/13,40:12.8,45.75,34.5,126.625,0.025,-0.002,1.031,0.03,-0.091,-0.061,30.4,30.53,-1.37,-0.1,140.5
2021/10/13,40:13.7,43.75,32.25,127.875,0.024,-0.003,1.031,0,-0.091,-0.061,30.4,30.53,-1.42,-0.16,140.52
2021/10/13,40:14.7,43,33.75,128.125,0.025,-0.001,1.031,0.061,-0.03,0,30.42,30.52,-1.35,-0.08,140.49
2021/10/13,40:15.7,39.75,34.125,120.625,0.025,-0.003,1.031,-0.03,-0.061,-0.061,30.42,30.55,-1.19,0.1,140.37
2021/10/13,40:16.7,44.25,29.25,128.75,0.024,-0.002,1.032,-0.03,-0.03,0.03,30.42,30.54,-1.43,-0.22,140.52
2021/10/13,40:17.7,44,35,128.75,0.025,-0.002,1.031,0,-0.061,-0.03,30.41,30.52,-1.34,-0.11,140.46
2021/10/13,40:18.7,43.375,34,128.375,0.025,-0.003,1.031,-0.061,-0.091,-0.061,30.4,30.53,-1.32,-0.08,140.44
2021/10/13,40:19.7,41.75,36.5,124.375,0.024,-0.003,1.031,0.061,-0.091,0.03,30.41,30.53,-1.13,0.13,140.31
2021/10/13,40:20.7,43.125,31.5,127,0.026,-0.002,1.029,0,-0.091,0.03,30.41,30.56,-1.3,-0.05,140.38
2021/10/13,40:21.7,46.5,33.375,134.75,0.025,-0.002,1.031,0,-0.091,-0.03,30.41,30.56,-1.42,-0.18,140.44
2021/10/13,40:22.7,47,40.875,127.625,0.024,-0.003,1.031,0,-0.061,0,30.38,30.56,-1.19,0.06,140.29
2021/10/13,40:23.8,44.875,33.625,129.125,0.025,-0.002,1.03,0.03,-0.091,-0.03,30.36,30.55,-1.3,-0.06,140.33
2021/10/13,40:24.8,38.5,35.75,125.625,0.024,-0.003,1.03,0,-0.061,0,30.39,30.56,-1.03,0.23,140.16
2021/10/13,40:25.8,43.375,33.625,131.5,0.025,-0.003,1.031,0,-0.091,-0.061,30.36,30.57,-1.16,0.09,140.19
2021/10/13,40:26.8,42.75,34.375,132.625,0.024,-0.003,1.032,0,-0.061,0,30.35,30.57,-1.17,0.08,140.17
2021/10/13,40:27.8,42.75,36,128.125,0.025,-0.002,1.03,-0.03,-0.03,-0.03,30.39,30.57,-1.12,0.15,140.11
2021/10/13,40:28.8,42,32.125,126,0.025,-0.002,1.031,0.03,-0.061,-0.03,30.38,30.59,-1.23,0.03,140.14
2021/10/13,40:29.8,43,32.5,129.75,0.026,-0.002,1.03,0.061,-0.061,0,30.41,30.58,-1.33,-0.05,140.17
2021/10/13,40:30.8,45.125,30.875,131.5,0.024,-0.002,1.03,0.03,-0.122,-0.03,30.41,30.58,-1.49,-0.26,140.28
2021/10/13,40:31.8,43.25,29.875,128.125,0.024,-0.003,1.031,0,-0.061,-0.061,30.4,30.57,-1.57,-0.38,140.34
2021/10/13,40:32.8,43.25,33.375,127.375,0.024,-0.003,1.031,0,-0.091,-0.03,30.42,30.54,-1.48,-0.27,140.31
2021/10/13,40:33.8,44.625,34.125,121.125,0.025,-0.003,1.031,-0.03,-0.061,0,30.41,30.53,-1.45,-0.24,140.3
2021/10/13,40:34.7,42.5,34.375,127.125,0.024,-0.002,1.033,0.03,-0.061,0.03,30.41,30.51,-1.33,-0.1,140.24
2021/10/13,40:35.8,43.75,34.125,125.875,0.025,-0.001,1.031,-0.061,-0.061,-0.03,30.4,30.51,-1.33,-0.07,140.22
2021/10/13,40:36.7,42,35.625,129.375,0.024,-0.003,1.032,0.03,-0.061,0,30.4,30.53,-1.2,0.06,140.14
2021/10/13,40:37.8,44.125,33.375,129.875,0.024,-0.002,1.031,0.03,-0.061,0,30.4,30.52,-1.29,-0.04,140.17
2021/10/13,40:38.8,44.625,36.375,124.5,0.025,-0.002,1.03,0,-0.091,-0.061,30.35,30.54,-1.25,0.02,140.12
2021/10/13,40:39.7,44.125,32.875,129,0.026,-0.002,1.03,-0.03,-0.091,0,30.35,30.55,-1.36,-0.09,140.17
2021/10/13,40:40.7,43.875,35.25,129.625,0.024,-0.001,1.03,0,-0.061,0,30.35,30.54,-1.31,-0.02,140.13
