Date ,Time, MagX , MagY , MagZ , AccX , AccY , AccZ , GyroX , GyroY , GyroZ , Temp , Roll , Pitch , Yaw
2021/10/13,20:23.6,49,33.125,128.375,0.026,-0.003,1.034,0,-0.061,0,28.36,-0.82,0.78,149.21
2021/10/13,20:24.6,43,35.125,127.125,0.026,-0.004,1.034,0.03,0.03,0.03,28.37,-0.59,1.08,148.95
2021/10/13,20:25.6,43.25,33.875,129.5,0.026,-0.003,1.034,0.061,0,0,28.4,-0.54,1.18,148.78
2021/10/13,20:26.6,38.875,34.875,129,0.025,-0.004,1.033,0.061,0,0.03,28.38,-0.33,1.43,148.52
2021/10/13,20:27.6,47.25,29.75,130.375,0.026,-0.002,1.033,0.061,-0.03,0,28.39,-0.65,0.97,148.58
2021/10/13,20:28.6,43.875,32.5,132.375,0.026,-0.003,1.033,0,-0.03,0.03,28.4,-0.65,0.97,148.47
2021/10/13,20:29.5,46.125,35.125,125.375,0.026,-0.003,1.033,0.03,0,0,28.43,-0.61,1.05,148.29
2021/10/13,20:30.5,47.875,29.625,128.875,0.026,-0.004,1.032,0,-0.03,0.03,28.41,-0.84,0.68,148.34
2021/10/13,20:31.5,45.25,33.125,129.875,0.025,-0.003,1.032,0.061,0,0,28.41,-0.77,0.78,148.2
2021/10/13,20:32.5,45.375,33.875,131.75,0.024,-0.003,1.034,0.061,-0.03,0.061,28.46,-0.71,0.86,148.07
2021/10/13,20:33.5,43.25,29.25,129.625,0.026,-0.003,1.035,0.03,0,0.03,28.48,-0.81,0.72,148.03
2021/10/13,20:34.5,45.5,32.875,131.875,0.026,-0.003,1.035,0.03,-0.03,0.061,28.46,-0.8,0.75,147.93
2021/10/13,20:35.5,43.625,34.625,125.25,0.026,-0.003,1.033,0.091,-0.03,-0.03,28.47,-0.66,0.95,147.72
2021/10/13,20:36.5,42.25,34,126.75,0.024,-0.004,1.033,0.03,-0.03,0.03,28.46,-0.57,1.06,147.55
2021/10/13,20:37.5,47.5,30.25,134.125,0.025,-0.003,1.034,0,0,0.03,28.46,-0.8,0.7,147.59
2021/10/13,20:38.5,46.375,34.125,129,0.026,-0.003,1.032,-0.03,0,0,28.48,-0.77,0.75,147.47
2021/10/13,20:39.5,47.625,33.25,128.875,0.025,-0.003,1.033,0.03,-0.03,0.03,28.48,-0.82,0.69,147.41
2021/10/13,20:40.5,43.125,33.875,131.625,0.025,-0.003,1.032,0.03,-0.03,0,28.47,-0.71,0.84,147.24
2021/10/13,20:41.5,43,30,130.375,0.027,-0.003,1.032,0.03,-0.03,0.03,28.53,-0.83,0.71,147.21
2021/10/13,20:42.5,47.75,37.5,129.125,0.026,-0.003,1.033,0.03,0,0.03,28.48,-0.72,0.86,147.02
2021/10/13,20:43.5,46,34.75,130.5,0.025,-0.003,1.031,0,-0.061,0.03,28.52,-0.72,0.86,146.91
2021/10/13,20:44.5,44.125,33.5,135,0.026,-0.003,1.033,0.03,-0.061,0,28.51,-0.73,0.85,146.81
2021/10/13,20:45.5,46.125,31.75,131.25,0.025,-0.004,1.033,0,0,0.03,28.53,-0.85,0.66,146.79
2021/10/13,20:46.5,46.875,33.25,128.625,0.026,-0.003,1.033,0.03,-0.03,0,28.51,-0.89,0.61,146.73
2021/10/13,20:47.5,48.125,29.5,131.75,0.025,-0.004,1.034,0.03,0.03,0.091,28.56,-1.06,0.31,146.8
2021/10/13,20:48.5,48.125,36.125,134.625,0.025,-0.003,1.033,0.03,-0.03,0,28.57,-0.93,0.49,146.64
2021/10/13,20:49.5,44.875,33.75,128.75,0.024,-0.003,1.034,0.03,0,0,28.55,-0.84,0.61,146.51
2021/10/13,20:50.5,44.875,35.75,131.875,0.026,-0.002,1.034,0.03,-0.03,0,28.6,-0.75,0.77,146.35
2021/10/13,20:51.4,45.125,35.25,132,0.026,-0.003,1.033,0,-0.03,0.03,28.6,-0.72,0.82,146.22
2021/10/13,20:52.4,46.625,34.375,130.875,0.026,-0.004,1.034,-0.03,-0.03,0.03,28.61,-0.78,0.73,146.16
2021/10/13,20:53.4,46.25,31.25,133,0.025,-0.003,1.033,0.061,-0.03,0,28.58,-0.93,0.52,146.17
2021/10/13,20:54.4,45,36.375,131.375,0.026,-0.002,1.034,0.061,0.03,0,28.59,-0.78,0.73,145.99
2021/10/13,20:55.4,46.625,32.875,130.625,0.025,-0.004,1.033,0.03,-0.03,0.061,28.56,-0.88,0.58,145.96
2021/10/13,20:56.5,43.875,33.875,133.125,0.026,-0.003,1.034,0.03,0,0,28.6,-0.84,0.65,145.85
2021/10/13,20:57.5,45.75,32.75,130.375,0.025,-0.003,1.032,0,-0.061,0,28.62,-0.9,0.55,145.81
2021/10/13,20:58.5,45,30.875,131.875,0.026,-0.003,1.032,0,-0.061,0,28.63,-1,0.43,145.8
2021/10/13,20:59.4,47.25,32.5,135.5,0.026,-0.003,1.034,0.03,-0.03,0.091,28.63,-1.07,0.35,145.78
2021/10/13,21:00.4,48.125,36,131.75,0.025,-0.003,1.033,0,-0.061,0.061,28.66,-0.98,0.45,145.67
2021/10/13,21:01.4,47.875,35.5,130.125,0.026,-0.003,1.033,0.03,0,0,28.64,-0.95,0.49,145.57
2021/10/13,21:02.4,47.375,32.125,127.875,0.025,-0.004,1.032,0.061,-0.061,0,28.65,-1.05,0.34,145.57
2021/10/13,21:03.4,45.125,32.125,132.25,0.026,-0.003,1.033,0.03,-0.03,0.061,28.68,-1.05,0.35,145.52
2021/10/13,21:04.4,46.875,30.125,128.625,0.025,-0.003,1.034,0.061,0.03,-0.061,28.68,-1.17,0.17,145.56
2021/10/13,21:05.4,46.125,29.625,126.375,0.025,-0.003,1.034,0.061,0,0.03,28.7,-1.24,0.07,145.58
2021/10/13,21:06.4,43,34.5,124.75,0.025,-0.002,1.033,0.03,0,0,28.68,-0.99,0.4,145.38
2021/10/13,21:07.4,43.5,34.125,128.25,0.026,-0.003,1.034,0.061,-0.03,0.061,28.65,-0.9,0.54,145.24
2021/10/13,21:08.4,44.5,33.125,130.375,0.026,-0.003,1.034,0.03,0,0.03,28.72,-0.91,0.52,145.18
2021/10/13,21:09.4,43.25,33.125,131.25,0.025,-0.003,1.033,-0.03,-0.03,0,28.67,-0.89,0.54,145.09
2021/10/13,21:10.4,46.375,29.125,127,0.026,-0.002,1.034,0,-0.03,0.061,28.71,-1.12,0.22,145.19
2021/10/13,21:11.4,47.5,33.75,133.75,0.026,-0.003,1.033,0.03,0,0.061,28.68,-1.11,0.24,145.14
2021/10/13,21:12.4,46.375,32.25,132.75,0.026,-0.002,1.033,0,0.03,0,28.66,-1.14,0.22,145.11
2021/10/13,21:13.4,45,31.875,131.125,0.025,-0.003,1.032,0.061,0.03,0.03,28.63,-1.12,0.24,145.06
2021/10/13,21:14.4,45.375,32.75,128.625,0.025,-0.003,1.031,0,-0.061,0,28.65,-1.1,0.27,145
2021/10/13,21:15.4,43.375,33.75,130.75,0.026,-0.004,1.033,0,-0.03,0,28.68,-0.99,0.4,144.87
2021/10/13,21:16.4,44.625,34.875,134,0.026,-0.003,1.034,0,0,0.061,28.7,-0.92,0.5,144.77
2021/10/13,21:17.4,46,33.75,128.75,0.025,-0.003,1.032,0.061,0,0.03,28.68,-0.96,0.44,144.72
2021/10/13,21:18.4,43.875,33.5,132.875,0.024,-0.004,1.033,0.03,-0.03,0.061,28.7,-0.93,0.46,144.65
2021/10/13,21:19.4,49.25,30.875,129.625,0.026,-0.003,1.032,0.03,-0.03,0.091,28.68,-1.17,0.13,144.76
2021/10/13,21:20.4,42.375,31.25,133.25,0.026,-0.003,1.032,0.061,-0.03,0.03,28.7,-1.11,0.22,144.69
2021/10/13,21:21.4,47.625,30.375,130.375,0.025,-0.004,1.033,0.03,-0.03,0,28.68,-1.25,0.02,144.75
2021/10/13,21:22.4,45.625,31.875,129.875,0.026,-0.003,1.033,0,-0.061,-0.03,28.72,-1.23,0.07,144.7
2021/10/13,21:23.4,41.875,30.375,127.125,0.025,-0.004,1.031,-0.03,0,0,28.68,-1.17,0.14,144.63
2021/10/13,21:24.4,45.5,33.375,131.875,0.026,-0.003,1.031,-0.03,0,0.061,28.7,-1.12,0.22,144.57
2021/10/13,21:25.3,44.625,30,132.625,0.026,-0.003,1.032,0.03,0,0,28.71,-1.2,0.11,144.58
2021/10/13,21:26.3,47.375,30.625,132.375,0.025,-0.004,1.032,0.03,0,0.03,28.68,-1.3,-0.03,144.62
2021/10/13,21:27.3,43.625,33.75,134.25,0.026,-0.004,1.031,0.061,0,0,28.69,-1.13,0.19,144.49
2021/10/13,21:28.3,45.125,33.5,131.5,0.027,-0.003,1.031,0.03,-0.03,0.03,28.7,-1.1,0.26,144.42
2021/10/13,21:29.3,44.875,32.875,131.875,0.026,-0.003,1.032,0.091,-0.03,0.03,28.69,-1.09,0.28,144.37
2021/10/13,21:30.3,44.125,32.25,130.5,0.025,-0.003,1.033,0.061,0,0,28.75,-1.08,0.27,144.32
2021/10/13,21:31.3,47.625,32.875,132.25,0.026,-0.003,1.032,0.03,0,0,28.73,-1.17,0.17,144.33
2021/10/13,21:32.3,46.25,33.625,130.125,0.025,-0.002,1.034,0.03,0,0,28.72,-1.14,0.21,144.27
2021/10/13,21:33.3,42.5,32.375,127.375,0.025,-0.003,1.033,0.03,0.03,-0.03,28.7,-1.07,0.31,144.18
2021/10/13,21:34.3,44.625,32.625,128,0.026,-0.002,1.032,-0.03,0,-0.061,28.69,-1.09,0.29,144.14
2021/10/13,21:35.3,45.125,32.5,131.375,0.026,-0.003,1.032,0.061,-0.061,0.061,28.67,-1.12,0.25,144.12
2021/10/13,21:36.3,47.625,35,129.5,0.027,-0.003,1.032,0.03,0,0,28.71,-1.13,0.25,144.07
2021/10/13,21:37.3,47.125,30.875,130.125,0.026,-0.003,1.033,0.03,-0.03,0.061,28.68,-1.27,0.06,144.13
2021/10/13,21:38.2,45.5,34.125,130.875,0.026,-0.003,1.033,0.091,-0.03,0.091,28.67,-1.19,0.19,144.04
2021/10/13,21:39.3,47.75,35.375,130.125,0.026,-0.004,1.034,0.03,0.03,0.03,28.73,-1.16,0.22,143.98
2021/10/13,21:40.2,42.25,33.75,125.875,0.025,-0.004,1.032,0.03,0,0.03,28.68,-1.02,0.36,143.86
2021/10/13,21:41.2,45.125,31.75,129.5,0.026,-0.003,1.034,0.03,0,0.091,28.75,-1.13,0.23,143.87
2021/10/13,21:42.2,45.375,32.75,132.375,0.026,-0.003,1.033,0.03,-0.03,0.03,28.78,-1.16,0.2,143.85
2021/10/13,21:43.2,45.25,31.375,132.25,0.026,-0.003,1.035,0.061,-0.03,0.03,28.79,-1.24,0.12,143.86
2021/10/13,21:44.3,42.375,30.125,130.625,0.026,-0.003,1.034,0.061,-0.03,0,28.8,-1.24,0.12,143.83
2021/10/13,21:45.2,44.25,35,130.25,0.025,-0.003,1.034,0.03,0.03,0.03,28.84,-1.09,0.29,143.71
2021/10/13,21:46.2,45.375,34.375,129.25,0.026,-0.003,1.032,0.091,0.03,-0.03,28.83,-1.08,0.31,143.65
2021/10/13,21:47.2,48.375,32.5,130.875,0.026,-0.003,1.034,0.03,0,0.061,28.78,-1.23,0.1,143.71
2021/10/13,21:48.2,45.75,34.125,132.125,0.026,-0.003,1.033,0.03,-0.061,0,28.79,-1.18,0.16,143.65
2021/10/13,21:49.2,44.125,33.625,131.875,0.026,-0.003,1.033,-0.03,-0.03,0,28.8,-1.13,0.23,143.57
2021/10/13,21:50.2,41.5,33.25,128,0.026,-0.003,1.032,0,0,0.061,28.8,-1.03,0.36,143.47
2021/10/13,21:51.2,43,32.75,132.875,0.026,-0.003,1.033,0.03,-0.03,0.061,28.81,-1.05,0.34,143.43
2021/10/13,21:52.2,44.625,30.375,129.75,0.026,-0.003,1.034,0.03,0,0.03,28.79,-1.2,0.14,143.48
2021/10/13,21:53.2,46.625,31.625,131.75,0.025,-0.004,1.032,0,-0.03,0.061,28.76,-1.29,0.01,143.52
2021/10/13,21:54.1,45.375,31.875,126.75,0.027,-0.003,1.033,0,-0.061,0.061,28.79,-1.31,-0.01,143.51
2021/10/13,21:55.1,44.875,34,131.5,0.026,-0.003,1.032,0,-0.03,-0.03,28.78,-1.22,0.12,143.42
2021/10/13,21:56.1,42.5,30,128.75,0.027,-0.003,1.032,0.03,-0.03,0,28.77,-1.27,0.07,143.42
2021/10/13,21:57.1,48.125,35.375,136.75,0.025,-0.002,1.034,0,-0.03,0,28.79,-1.23,0.12,143.37
2021/10/13,21:58.1,46.375,33.25,129.875,0.025,-0.003,1.033,0.03,-0.03,0.061,28.84,-1.25,0.09,143.36
2021/10/13,21:59.1,38.875,33.5,124.375,0.025,-0.002,1.033,0,-0.03,0,28.84,-1,0.38,143.18
2021/10/13,22:00.1,45.375,29.5,132.625,0.026,-0.003,1.033,-0.03,0,0,28.85,-1.23,0.07,143.28
2021/10/13,22:01.1,44.625,35.375,131.625,0.026,-0.003,1.033,0,-0.03,-0.03,28.84,-1.12,0.22,143.17
2021/10/13,22:02.1,44.125,29.875,128.75,0.025,-0.003,1.033,0.03,-0.03,0.03,28.87,-1.24,0.04,143.22
2021/10/13,22:03.1,42.625,34,126.25,0.025,-0.003,1.033,0.061,-0.03,0.061,28.85,-1.1,0.21,143.11
2021/10/13,22:04.1,45.75,31.75,130.5,0.025,-0.003,1.033,0.061,-0.091,0.061,28.91,-1.22,0.07,143.14
2021/10/13,22:05.1,47,31.625,132.125,0.026,-0.002,1.033,0.03,-0.03,0,28.89,-1.33,-0.06,143.19
2021/10/13,22:06.1,42.875,35.5,132.25,0.026,-0.003,1.033,0.061,-0.061,0,28.89,-1.11,0.21,143.03
2021/10/13,22:07.1,46.375,29.75,130.5,0.026,-0.004,1.033,0.03,-0.061,-0.03,28.91,-1.33,-0.08,143.14
2021/10/13,22:08.1,42,34.375,127.5,0.026,-0.003,1.033,0.03,0.03,0.03,28.91,-1.13,0.17,142.99
2021/10/13,22:09.1,45.625,28.875,127,0.025,-0.003,1.034,0.061,-0.03,0.061,28.91,-1.34,-0.11,143.11
2021/10/13,22:10.0,46.375,32.75,133.25,0.025,-0.003,1.031,0.03,-0.091,0.091,28.9,-1.34,-0.1,143.1
2021/10/13,22:11.0,43.625,32,133.875,0.026,-0.003,1.032,0.03,-0.03,0.03,28.92,-1.29,-0.01,143.05
2021/10/13,22:12.0,44.875,33.875,124.375,0.027,-0.002,1.033,0.03,-0.061,0.03,28.91,-1.24,0.09,142.99
2021/10/13,22:13.0,45.25,32.875,133,0.027,-0.003,1.035,0.03,-0.061,0.03,28.91,-1.27,0.07,142.97
2021/10/13,22:14.0,44.75,35.125,133.375,0.025,-0.003,1.033,0,0,0.03,28.92,-1.16,0.19,142.88
2021/10/13,22:15.0,39.75,30.25,131,0.025,-0.003,1.032,0.03,0,0,28.9,-1.14,0.2,142.84
2021/10/13,22:16.0,42.375,30.75,126.25,0.025,-0.002,1.032,0.03,0,0.03,28.89,-1.19,0.14,142.84
2021/10/13,22:17.0,44.5,35.125,131.125,0.026,-0.003,1.033,0,0,0.03,28.92,-1.12,0.23,142.76
2021/10/13,22:18.0,40.75,30.25,127.25,0.026,-0.002,1.032,0,-0.03,0.061,28.89,-1.16,0.19,142.74
2021/10/13,22:19.0,42.125,32.625,133.25,0.025,-0.002,1.032,0.03,-0.091,0,28.91,-1.13,0.24,142.69
2021/10/13,22:20.0,46.625,29.75,124.875,0.025,-0.003,1.034,0.03,-0.061,-0.03,28.93,-1.36,-0.08,142.82
2021/10/13,22:21.0,45.125,32.75,128.875,0.026,-0.003,1.033,-0.03,0,0.03,28.91,-1.33,-0.05,142.79
2021/10/13,22:22.0,44.875,31.375,132.75,0.026,-0.002,1.033,-0.03,-0.03,0,28.94,-1.37,-0.07,142.8
2021/10/13,22:23.0,46.375,32,129.125,0.025,-0.003,1.031,0.061,-0.061,0,28.92,-1.41,-0.13,142.82
2021/10/13,22:24.0,46.25,34.25,129.875,0.026,-0.002,1.031,-0.03,-0.03,0,28.92,-1.34,-0.04,142.77
2021/10/13,22:24.9,44,34.375,126.5,0.025,-0.003,1.032,0,0,0.03,28.91,-1.22,0.11,142.68
2021/10/13,22:25.9,44.875,34.375,130.5,0.026,-0.003,1.033,0.03,-0.061,-0.03,28.95,-1.19,0.15,142.62
2021/10/13,22:26.9,45.5,31,128.875,0.026,-0.002,1.032,0.061,0,0.03,28.91,-1.32,-0.02,142.68
2021/10/13,22:27.9,44.25,35.25,128.5,0.025,-0.003,1.033,0,-0.03,0.03,28.91,-1.18,0.14,142.57
2021/10/13,22:28.9,44.625,32.625,125.625,0.025,-0.004,1.032,0,-0.03,-0.061,28.93,-1.22,0.07,142.57
2021/10/13,22:29.9,40.625,34.75,127,0.026,-0.003,1.033,0.061,0,0.03,28.96,-1.03,0.31,142.42
2021/10/13,22:30.9,44,33.875,127.375,0.025,-0.004,1.035,0,-0.061,0.061,28.97,-1.06,0.26,142.39
2021/10/13,22:31.9,42.125,32,131.5,0.025,-0.003,1.033,0.03,-0.061,0,28.96,-1.11,0.2,142.37
2021/10/13,22:32.9,45.75,34.25,129.75,0.026,-0.002,1.031,0,-0.091,0,28.95,-1.16,0.16,142.36
2021/10/13,22:33.9,44.25,31.875,126.5,0.025,-0.002,1.032,0.03,-0.03,0,28.96,-1.24,0.06,142.38
2021/10/13,22:34.9,38.875,37.5,121.25,0.026,-0.002,1.033,0,-0.03,0,28.98,-0.85,0.5,142.1
2021/10/13,22:35.9,41.5,34.125,128.25,0.025,-0.003,1.033,0.03,0,0.03,28.99,-0.87,0.47,142.04
2021/10/13,22:36.8,45.25,28,131,0.026,-0.002,1.032,0,0,0.061,28.96,-1.25,-0.02,142.23
2021/10/13,22:37.9,44.25,30.375,129.75,0.026,-0.003,1.031,0.061,-0.03,-0.03,28.96,-1.36,-0.13,142.27
2021/10/13,22:38.9,46,32,128.625,0.026,-0.003,1.033,0.061,-0.03,0,29.01,-1.41,-0.18,142.3
2021/10/13,22:39.8,43.25,32.625,124.875,0.025,-0.003,1.032,0.03,0,0,28.99,-1.33,-0.07,142.24
2021/10/13,22:40.8,44.375,33.5,129.5,0.025,-0.003,1.033,0.03,-0.03,0,29.01,-1.28,-0.01,142.2
2021/10/13,22:41.8,45.25,28.375,130.875,0.025,-0.004,1.033,0,0,0,29.01,-1.47,-0.29,142.32
2021/10/13,22:42.8,46.375,29.75,133.875,0.026,-0.003,1.033,0.03,-0.03,0.061,29,-1.56,-0.4,142.39
2021/10/13,22:43.8,43.625,35.125,131.375,0.025,-0.003,1.033,0.03,-0.061,-0.03,28.95,-1.32,-0.09,142.25
2021/10/13,22:44.8,42,32.75,128.25,0.026,-0.003,1.032,0.061,0.03,0.061,29,-1.23,0.03,142.18
2021/10/13,22:45.8,46.125,30.625,128.875,0.027,-0.002,1.031,0.061,0,0,28.97,-1.4,-0.16,142.26
2021/10/13,22:46.8,43.25,33.125,129.75,0.025,-0.004,1.031,-0.03,-0.061,0,29,-1.3,-0.05,142.2
2021/10/13,22:47.8,44.375,32.5,128.5,0.025,-0.003,1.031,0.03,-0.03,0.03,28.98,-1.31,-0.04,142.19
2021/10/13,22:48.8,46.5,29.5,129.125,0.026,-0.004,1.032,0.03,0,0,28.96,-1.49,-0.3,142.3
2021/10/13,22:49.8,43.75,31.5,119.75,0.026,-0.002,1.034,0.03,-0.03,0,29.03,-1.46,-0.22,142.28
2021/10/13,22:50.8,44.25,33.25,127.875,0.026,-0.003,1.033,0.03,-0.03,0.061,29.02,-1.37,-0.1,142.23
2021/10/13,22:51.8,47.25,34.125,128.125,0.026,-0.002,1.033,0.03,-0.03,0.03,29,-1.38,-0.1,142.22
2021/10/13,22:52.8,41.75,31.25,130.625,0.026,-0.003,1.033,0.061,-0.03,0.03,29.06,-1.33,-0.03,142.19
2021/10/13,22:53.7,44.875,33,125.25,0.026,-0.002,1.034,0,0.061,0.03,29.02,-1.33,-0.02,142.17
2021/10/13,22:54.7,42.25,32.875,131,0.026,-0.003,1.033,0,-0.061,0.03,29.09,-1.26,0.07,142.11
2021/10/13,22:55.7,40.875,29,126.5,0.025,-0.003,1.033,0.03,-0.061,0.061,29.06,-1.32,-0.02,142.14
2021/10/13,22:56.7,48,32.375,128.5,0.026,-0.002,1.033,0,-0.061,0.03,29.06,-1.45,-0.17,142.21
2021/10/13,22:57.7,47.875,33.875,126.625,0.026,-0.004,1.031,0.061,0,0,28.99,-1.46,-0.2,142.22
2021/10/13,22:58.7,41.875,35.875,121.75,0.026,-0.003,1.032,-0.03,0,0.03,29,-1.18,0.12,142.04
2021/10/13,22:59.7,40.75,33.875,128.5,0.026,-0.002,1.032,0.03,-0.03,-0.03,29,-1.07,0.26,141.93
2021/10/13,23:00.7,44.375,32.25,130.75,0.025,-0.002,1.032,0.03,0,-0.03,28.95,-1.19,0.12,141.96
2021/10/13,23:01.7,45.625,36.875,129.875,0.026,-0.003,1.032,-0.03,-0.03,0,28.97,-1.13,0.21,141.88
2021/10/13,23:02.8,43.625,31.5,124.875,0.025,-0.004,1.033,0.03,-0.061,0.061,29.01,-1.24,0.05,141.92
2021/10/13,23:03.7,46.875,35.75,121,0.025,-0.003,1.032,0.061,-0.061,0,28.97,-1.23,0.05,141.89
2021/10/13,23:04.8,46.75,34.5,133.875,0.025,-0.003,1.031,0.03,-0.03,0,28.95,-1.28,0.01,141.89
2021/10/13,23:05.8,46.125,33.125,129.5,0.026,-0.003,1.033,-0.061,-0.122,0.03,28.95,-1.35,-0.07,141.92
2021/10/13,23:06.8,46.625,31.375,128.875,0.025,-0.002,1.031,0.03,-0.061,-0.03,28.95,-1.46,-0.22,141.99
2021/10/13,23:07.8,43.75,35.5,125.125,0.026,-0.002,1.032,0.03,-0.03,0.091,28.92,-1.27,0.02,141.87
2021/10/13,23:08.8,45.125,32.125,124.875,0.026,-0.002,1.034,0.061,-0.03,0,28.97,-1.35,-0.07,141.9
2021/10/13,23:09.8,43.875,32.75,127.875,0.026,-0.003,1.032,0.03,0,0,28.95,-1.34,-0.04,141.88
2021/10/13,23:10.8,47,32,133.375,0.025,-0.003,1.032,0.03,-0.03,0,28.92,-1.44,-0.18,141.94
2021/10/13,23:11.8,43.875,35.125,129.625,0.026,-0.003,1.032,0,0,0,28.93,-1.29,0.01,141.84
2021/10/13,23:12.8,47.625,34.5,130,0.026,-0.002,1.032,0.03,-0.061,0.061,28.92,-1.35,-0.05,141.86
2021/10/13,23:13.8,41.375,28.625,124.625,0.027,-0.002,1.032,-0.03,0,0.061,28.91,-1.44,-0.14,141.9
2021/10/13,23:14.8,46.125,29.625,130.625,0.026,-0.002,1.034,0.061,-0.03,0,28.94,-1.58,-0.32,142
2021/10/13,23:15.8,45.625,34.125,129.125,0.026,-0.002,1.033,0.061,-0.061,0.03,28.95,-1.47,-0.17,141.95
2021/10/13,23:16.8,42,33.5,128.125,0.026,-0.002,1.033,0,-0.061,0.061,28.92,-1.32,0.02,141.85
2021/10/13,23:17.8,43.875,32.75,126.25,0.026,-0.002,1.032,0.03,0,0,28.95,-1.33,0.02,141.84
2021/10/13,23:18.8,45.625,33,126.25,0.026,-0.004,1.032,0.03,-0.061,0,28.95,-1.38,-0.06,141.85
2021/10/13,23:19.8,47.375,30.75,132.125,0.025,-0.003,1.031,0.03,-0.03,0.03,28.94,-1.53,-0.28,141.96
2021/10/13,23:20.8,48.5,31.375,127,0.025,-0.002,1.032,0,0,0,28.94,-1.63,-0.42,142.06
2021/10/13,23:21.8,41.375,31.625,128.25,0.026,-0.003,1.032,0.03,0,0,28.92,-1.45,-0.2,141.97
2021/10/13,23:22.8,46.75,30.875,130.5,0.026,-0.003,1.032,0.061,-0.03,-0.03,28.94,-1.56,-0.33,142.04
2021/10/13,23:23.7,44.875,31.75,121.875,0.026,-0.002,1.033,0.03,-0.03,0.061,28.96,-1.53,-0.28,142.04
2021/10/13,23:24.7,44.625,34.875,126.5,0.027,-0.002,1.035,0.03,0,0,29,-1.38,-0.08,141.95
2021/10/13,23:25.7,47,33.625,127,0.025,-0.002,1.034,0,-0.061,0.03,29.03,-1.41,-0.12,141.96
2021/10/13,23:26.7,46.25,32.25,131.25,0.027,-0.003,1.034,0.03,-0.061,0.03,29,-1.48,-0.18,142
2021/10/13,23:27.7,48.875,30.875,129.75,0.026,-0.003,1.032,0,0,0,28.98,-1.62,-0.4,142.12
2021/10/13,23:28.7,44.25,28.625,128.375,0.026,-0.003,1.033,0.061,0.03,0.03,28.97,-1.66,-0.45,142.18
2021/10/13,23:29.7,44,31.125,130.5,0.025,-0.003,1.031,0.03,0,0.03,28.99,-1.56,-0.34,142.15
2021/10/13,23:30.7,46.625,30.875,130.875,0.025,-0.002,1.032,0,-0.03,0.03,28.97,-1.59,-0.38,142.2
2021/10/13,23:31.7,41.75,30.125,127,0.026,-0.003,1.032,0,-0.03,-0.03,28.99,-1.51,-0.26,142.16
2021/10/13,23:32.7,49,34.625,129.625,0.027,-0.002,1.033,0.03,-0.03,0,29.02,-1.51,-0.24,142.17
2021/10/13,23:33.7,48,37.375,127.125,0.026,-0.002,1.034,0.061,-0.03,0,29.02,-1.37,-0.06,142.07
