Date,Time, MagX , MagY , MagZ , AccX , AccY , AccZ , GyroX , GyroY , GyroZ , Temp , Roll , Pitch , Yaw
2021/10/13,23:34.7,47.125,31.875,130.625,0.026,-0.002,1.034,0.061,-0.061,0,29.06,-1.47,-0.18,142.13
2021/10/13,23:35.7,45.375,31.375,129.125,0.026,-0.002,1.034,0.061,0,-0.03,29.08,-1.5,-0.22,142.16
2021/10/13,23:36.7,45.75,35.125,129.5,0.026,-0.003,1.033,0.122,0.03,0,29.1,-1.38,-0.06,142.08
2021/10/13,23:37.7,44.125,34.5,126.875,0.026,-0.004,1.033,0,0.03,0.03,29.07,-1.28,0.04,142.01
2021/10/13,23:38.7,46.125,36.125,132.125,0.025,-0.003,1.033,0.061,0,0,29.12,-1.22,0.12,141.94
2021/10/13,23:39.7,45.75,31.375,132.75,0.026,-0.002,1.032,0.03,-0.03,-0.03,29.07,-1.37,-0.06,142.01
2021/10/13,23:40.7,46,30.75,125.875,0.026,-0.002,1.034,0.03,0.03,0.03,29.11,-1.49,-0.21,142.09
2021/10/13,23:41.7,45,32.875,125.375,0.025,-0.002,1.033,0.03,0,0.061,29.13,-1.43,-0.14,142.07
2021/10/13,23:42.7,45.125,33.625,127.625,0.026,-0.002,1.033,0.061,-0.03,0.03,29.13,-1.38,-0.08,142.03
2021/10/13,23:43.7,47,31.75,130.375,0.025,-0.002,1.032,0.03,0,0,29.14,-1.47,-0.2,142.1
2021/10/13,23:44.7,44.5,34.625,131.75,0.025,-0.002,1.031,0,-0.03,-0.03,29.14,-1.33,-0.03,142.01
2021/10/13,23:45.7,42.5,33.875,127.5,0.025,-0.002,1.032,0.061,-0.061,0,29.14,-1.22,0.11,141.93
2021/10/13,23:46.7,46,35.25,127,0.024,-0.002,1.032,0,-0.03,-0.061,29.14,-1.21,0.11,141.89
2021/10/13,23:47.7,46.125,32.625,129.375,0.025,-0.003,1.032,0.03,-0.03,-0.03,29.18,-1.31,-0.03,141.94
2021/10/13,23:48.7,43.5,32,128,0.025,-0.003,1.034,0,0,0.03,29.18,-1.31,-0.03,141.93
2021/10/13,23:49.7,44.625,28.625,131.75,0.026,-0.003,1.032,0.03,-0.03,0,29.19,-1.49,-0.27,142.03
2021/10/13,23:50.7,44.375,34.5,127.875,0.025,-0.003,1.033,0.061,-0.03,0,29.22,-1.34,-0.09,141.95
2021/10/13,23:51.7,43.375,34,130.75,0.025,-0.002,1.033,0,-0.061,0.03,29.19,-1.25,0.04,141.88
2021/10/13,23:52.6,45,31.25,128.625,0.026,-0.003,1.034,0.03,0,0,29.22,-1.37,-0.1,141.93
2021/10/13,23:53.7,47.375,34.25,129.875,0.025,-0.003,1.033,0,-0.03,0,29.19,-1.38,-0.13,141.94
2021/10/13,23:54.6,43.25,35.375,130.75,0.025,-0.002,1.033,0,-0.061,0.03,29.22,-1.21,0.08,141.82
2021/10/13,23:55.6,44.75,32.125,129.375,0.026,-0.003,1.034,0,-0.03,-0.03,29.23,-1.3,-0.03,141.85
2021/10/13,23:56.6,45.25,32,130.5,0.024,-0.002,1.032,0.03,0.03,0,29.23,-1.36,-0.1,141.89
2021/10/13,23:57.6,45,36.625,129.875,0.025,-0.002,1.032,-0.03,-0.03,0.03,29.25,-1.2,0.09,141.78
2021/10/13,23:58.6,44.625,34.75,133.875,0.025,-0.003,1.033,0,-0.061,0.03,29.26,-1.18,0.11,141.74
2021/10/13,23:59.6,45.375,34.125,129.375,0.025,-0.003,1.033,0.03,-0.061,0.061,29.26,-1.23,0.06,141.74
2021/10/13,24:00.6,44.375,34.625,131.75,0.026,-0.003,1.033,0,-0.03,0.03,29.24,-1.21,0.1,141.69
2021/10/13,24:01.6,47,31.125,131.125,0.026,-0.002,1.033,-0.03,-0.03,0,29.24,-1.41,-0.15,141.8
2021/10/13,24:02.6,43.125,34,123.5,0.025,-0.002,1.031,0.03,0,0.03,29.25,-1.29,0,141.72
2021/10/13,24:03.6,41.125,32.5,129,0.026,-0.002,1.032,0,-0.061,0.091,29.26,-1.22,0.09,141.67
2021/10/13,24:04.6,43.25,34.625,129.5,0.026,-0.002,1.033,0.061,-0.03,0.03,29.3,-1.17,0.17,141.6
2021/10/13,24:05.6,45.75,34,132,0.026,-0.002,1.032,0,-0.03,0,29.3,-1.25,0.08,141.62
2021/10/13,24:06.6,45.125,32.25,128.25,0.024,-0.003,1.032,0,0.03,0,29.3,-1.32,-0.05,141.66
2021/10/13,24:07.6,42.875,34.25,126.75,0.024,-0.002,1.032,0,-0.03,0.03,29.29,-1.22,0.07,141.59
2021/10/13,24:08.5,44.375,32.375,132.25,0.025,-0.001,1.033,0,-0.091,0.03,29.31,-1.29,0.01,141.61
2021/10/13,24:09.5,44.375,32.875,129.875,0.025,-0.003,1.033,0.03,-0.03,0.03,29.28,-1.32,-0.02,141.61
2021/10/13,24:10.5,45.25,35.25,125.875,0.025,-0.003,1.033,0.03,-0.03,-0.03,29.26,-1.27,0.04,141.56
2021/10/13,24:11.5,45.375,34.625,128,0.025,-0.004,1.032,0.03,-0.03,0.03,29.26,-1.27,0.02,141.54
2021/10/13,24:12.5,44.125,32.5,131.875,0.026,-0.002,1.034,0,-0.091,0,29.28,-1.32,-0.02,141.55
2021/10/13,24:13.5,44.375,32.25,131.625,0.025,-0.002,1.032,0.03,-0.03,0.03,29.26,-1.36,-0.07,141.56
2021/10/13,24:14.5,43.5,34.25,130.875,0.024,-0.003,1.032,0.061,-0.061,0,29.28,-1.26,0.02,141.5
2021/10/13,24:15.5,43.375,41.5,129.5,0.025,-0.003,1.033,0.03,-0.03,0,29.26,-0.91,0.41,141.24
2021/10/13,24:16.5,43.5,32.625,131,0.025,-0.002,1.033,0.03,-0.03,0,29.32,-1.08,0.22,141.28
2021/10/13,24:17.5,48,37.125,130,0.026,-0.003,1.033,0.03,-0.091,-0.03,29.27,-1.15,0.14,141.28
2021/10/13,24:18.5,43.125,32,133.125,0.024,-0.004,1.033,0.03,-0.03,-0.03,29.28,-1.22,0.03,141.3
2021/10/13,24:19.5,40.625,35.25,131.75,0.026,-0.002,1.034,0.03,-0.091,0,29.34,-1.08,0.23,141.17
2021/10/13,24:20.5,47.625,30.75,126,0.025,-0.003,1.032,0.061,0,0.03,29.37,-1.38,-0.17,141.36
2021/10/13,24:21.5,45.625,30,127.75,0.025,-0.002,1.033,-0.03,-0.03,0.061,29.35,-1.52,-0.35,141.46
2021/10/13,24:22.5,42.375,30.5,130.75,0.025,-0.002,1.034,0.03,0,0.091,29.32,-1.49,-0.29,141.45
2021/10/13,24:23.5,42,34.875,124.5,0.026,-0.002,1.032,0.061,-0.061,0.061,29.36,-1.28,-0.02,141.32
2021/10/13,24:24.5,43.5,31.5,131,0.025,-0.003,1.033,0.03,-0.061,-0.03,29.36,-1.34,-0.1,141.35
2021/10/13,24:25.4,46.375,32.875,127.75,0.025,-0.002,1.033,-0.03,-0.061,0.03,29.34,-1.42,-0.18,141.4
2021/10/13,24:26.4,46.875,31,127.875,0.025,-0.002,1.032,0,-0.061,-0.061,29.35,-1.55,-0.35,141.49
2021/10/13,24:27.4,45.625,31.625,123.375,0.025,-0.003,1.032,0.03,-0.061,0.03,29.36,-1.57,-0.37,141.53
2021/10/13,24:28.4,45.5,30.25,130,0.026,-0.003,1.033,0.061,-0.03,0,29.35,-1.63,-0.44,141.59
2021/10/13,24:29.4,45.25,31.875,127.125,0.024,-0.003,1.033,0.03,-0.03,0.03,29.39,-1.58,-0.39,141.59
2021/10/13,24:30.4,45.875,32.5,132.625,0.026,-0.003,1.033,0.091,-0.03,-0.03,29.4,-1.55,-0.35,141.59
2021/10/13,24:31.4,36,33.5,131.375,0.026,-0.002,1.033,-0.03,-0.03,0.03,29.38,-1.15,0.11,141.38
2021/10/13,24:32.4,44.75,31.125,127.5,0.026,-0.002,1.032,0,-0.03,0,29.4,-1.32,-0.09,141.46
2021/10/13,24:33.4,45.5,31.25,129.375,0.026,-0.001,1.033,0,-0.061,-0.03,29.4,-1.44,-0.21,141.53
2021/10/13,24:34.4,44.875,34.875,129,0.025,-0.004,1.032,0,-0.03,0.03,29.39,-1.34,-0.1,141.47
2021/10/13,24:35.4,44,35.25,130.75,0.025,-0.002,1.033,0,-0.03,-0.03,29.41,-1.24,0.03,141.39
2021/10/13,24:36.4,42.75,33,124.375,0.026,-0.002,1.032,0,-0.091,0.03,29.41,-1.24,0.05,141.36
2021/10/13,24:37.4,43.5,32.5,128.125,0.025,-0.002,1.032,0.03,-0.03,0,29.42,-1.29,0,141.37
2021/10/13,24:38.4,45.375,32.625,130,0.025,-0.002,1.034,0,-0.091,-0.03,29.42,-1.37,-0.08,141.4
2021/10/13,24:39.4,45.5,33.125,128.25,0.025,-0.003,1.032,0.061,-0.091,0,29.42,-1.4,-0.13,141.42
2021/10/13,24:40.3,41.125,33.375,125.75,0.025,-0.003,1.034,-0.03,0,0.03,29.41,-1.26,0.03,141.33
2021/10/13,24:41.3,44.625,30.5,130.25,0.024,-0.004,1.033,-0.03,-0.03,0,29.42,-1.39,-0.17,141.41
2021/10/13,24:42.3,47.375,32.375,130,0.024,-0.003,1.033,0.03,-0.03,-0.061,29.42,-1.48,-0.29,141.48
2021/10/13,24:43.3,45.875,30.875,129.25,0.025,-0.002,1.033,0,-0.03,0.03,29.39,-1.55,-0.37,141.54
2021/10/13,24:44.3,46,31.625,127.625,0.026,-0.004,1.032,0,0,0.03,29.36,-1.58,-0.4,141.58
2021/10/13,24:45.3,44.25,34.75,124.375,0.026,-0.003,1.032,0.03,-0.061,-0.03,29.39,-1.41,-0.19,141.48
2021/10/13,24:46.3,44.75,32.75,132,0.025,-0.003,1.031,0.03,-0.061,0.03,29.36,-1.4,-0.18,141.48
2021/10/13,24:47.3,44.25,34.875,129.375,0.026,-0.002,1.032,0,-0.03,0,29.37,-1.3,-0.04,141.41
2021/10/13,24:48.3,48.875,35.125,132.25,0.025,-0.003,1.033,0,0,0.03,29.38,-1.37,-0.13,141.45
2021/10/13,24:49.3,38.875,31.5,121.75,0.025,-0.003,1.032,0,-0.03,0.03,29.4,-1.24,0.03,141.36
2021/10/13,24:50.2,43.25,34.375,131.125,0.024,-0.002,1.033,-0.03,-0.03,0.03,29.36,-1.19,0.09,141.31
2021/10/13,24:51.2,45.625,32.125,128.75,0.026,-0.002,1.032,0,-0.03,-0.03,29.4,-1.34,-0.08,141.38
2021/10/13,24:52.2,44.625,34.625,130,0.025,-0.003,1.032,0.03,-0.091,0,29.37,-1.29,-0.03,141.34
2021/10/13,24:53.2,43.125,32.125,125,0.026,-0.002,1.032,0,0,-0.03,29.34,-1.33,-0.05,141.34
2021/10/13,24:54.2,46.625,35.625,125.875,0.025,-0.003,1.033,0.091,-0.061,0,29.31,-1.31,-0.03,141.32
2021/10/13,24:55.2,43.75,34.125,130.125,0.026,-0.003,1.032,-0.03,-0.061,-0.03,29.31,-1.28,0.02,141.27
2021/10/13,24:56.2,43.5,37,129.125,0.025,-0.002,1.031,0.061,0.03,-0.03,29.27,-1.12,0.2,141.15
2021/10/13,24:57.2,41.625,33.875,131.5,0.026,-0.002,1.032,0.03,0,0.03,29.24,-1.1,0.23,141.1
2021/10/13,24:58.2,42.125,33.875,125,0.025,-0.003,1.033,0.03,-0.061,0.03,29.29,-1.11,0.21,141.07
2021/10/13,24:59.2,44.5,34.5,127.5,0.025,-0.003,1.033,0.03,-0.061,0,29.26,-1.17,0.13,141.07
2021/10/13,25:00.2,42.125,31.5,127.75,0.024,-0.003,1.032,0.03,-0.061,-0.03,29.35,-1.24,0.03,141.09
2021/10/13,25:01.2,43.125,34.25,127.5,0.025,-0.002,1.033,0.061,-0.03,-0.061,29.32,-1.22,0.08,141.04
2021/10/13,25:02.2,41.875,33.375,128.125,0.026,-0.001,1.032,0.03,-0.061,0,29.32,-1.2,0.13,141
2021/10/13,25:03.2,44.625,33.25,131.75,0.026,-0.003,1.034,0,-0.061,-0.061,29.38,-1.29,0.02,141.03
2021/10/13,25:04.2,46.75,33.125,128.5,0.026,-0.003,1.034,0,-0.061,0.03,29.41,-1.42,-0.13,141.1
2021/10/13,25:05.2,47.25,32.5,128.375,0.026,-0.002,1.034,-0.03,-0.091,0.03,29.39,-1.53,-0.27,141.17
2021/10/13,25:06.2,41,30.25,128.375,0.026,-0.003,1.034,0,-0.03,0,29.41,-1.49,-0.22,141.16
2021/10/13,25:07.2,39.875,31.25,125.125,0.026,-0.002,1.034,0.061,-0.091,-0.03,29.37,-1.38,-0.08,141.1
2021/10/13,25:08.2,45.25,31.625,129,0.025,-0.003,1.034,0,-0.061,-0.03,29.4,-1.48,-0.21,141.15
2021/10/13,25:09.2,43.375,30,129.25,0.026,-0.003,1.034,0.03,-0.061,0.03,29.41,-1.54,-0.29,141.2
2021/10/13,25:10.2,45.25,37.75,128.75,0.026,-0.001,1.034,0,-0.091,0,29.4,-1.32,-0.01,141.06
2021/10/13,25:11.2,45.875,31.25,129.25,0.025,-0.002,1.031,-0.03,-0.091,0,29.36,-1.47,-0.2,141.16
2021/10/13,25:12.2,43.625,35,126,0.026,-0.002,1.033,0,-0.03,0,29.39,-1.34,-0.04,141.07
2021/10/13,25:13.1,43.375,32.125,132.375,0.026,-0.003,1.033,0.03,-0.091,0,29.41,-1.37,-0.08,141.08
2021/10/13,25:14.1,45,31,126.125,0.026,-0.002,1.034,0.061,-0.03,-0.061,29.4,-1.5,-0.22,141.16
2021/10/13,25:15.1,44.75,36,127,0.025,-0.002,1.033,0.03,-0.091,0,29.41,-1.35,-0.05,141.07
2021/10/13,25:16.1,41.625,31.75,130.25,0.025,-0.002,1.032,0,0,0,29.39,-1.33,-0.03,141.05
2021/10/13,25:17.1,46.125,35.75,130.875,0.026,-0.002,1.031,0.03,-0.03,-0.061,29.4,-1.32,0,141.02
2021/10/13,25:18.1,43.875,32.5,130.125,0.025,-0.003,1.033,0,-0.03,0.03,29.38,-1.36,-0.06,141.04
2021/10/13,25:19.1,45.625,31.875,132.75,0.025,-0.003,1.032,0.03,-0.091,-0.03,29.41,-1.46,-0.19,141.1
2021/10/13,25:20.1,43.25,30.75,127.75,0.025,-0.003,1.032,0,0.03,0,29.42,-1.48,-0.25,141.13
2021/10/13,25:21.1,45.25,33,126.75,0.025,-0.003,1.032,0.03,-0.03,0,29.42,-1.48,-0.24,141.13
2021/10/13,25:22.1,45,34,130.875,0.026,-0.003,1.03,0.03,-0.061,-0.03,29.4,-1.43,-0.18,141.11
2021/10/13,25:23.1,46.75,33,131.625,0.026,-0.001,1.032,0,-0.061,-0.03,29.4,-1.49,-0.24,141.15
2021/10/13,25:24.1,40.5,29.5,129.375,0.026,-0.002,1.032,-0.03,-0.03,0.03,29.4,-1.48,-0.21,141.15
2021/10/13,25:25.1,46.75,35.5,125,0.026,-0.002,1.033,0.061,-0.03,0.03,29.43,-1.44,-0.14,141.12
2021/10/13,25:26.0,40.25,33.125,127.25,0.025,-0.002,1.034,-0.03,-0.061,0,29.43,-1.27,0.04,141.03
2021/10/13,25:27.0,44.125,32.75,127.875,0.026,-0.002,1.033,-0.03,-0.03,-0.03,29.46,-1.34,-0.04,141.04
2021/10/13,25:28.0,43.25,31.25,131,0.026,-0.002,1.034,0,-0.03,-0.03,29.43,-1.41,-0.11,141.07
2021/10/13,25:29.0,43.25,34.125,129.75,0.025,-0.002,1.032,0,-0.061,0.03,29.44,-1.33,-0.01,141.02
2021/10/13,25:30.0,44.625,30,125.25,0.026,-0.003,1.033,0.03,-0.061,0,29.46,-1.5,-0.24,141.13
2021/10/13,25:31.0,49.25,33.625,129.125,0.026,-0.003,1.034,0,-0.061,-0.03,29.46,-1.59,-0.36,141.21
2021/10/13,25:32.0,44,34.625,128.25,0.025,-0.002,1.033,0.061,-0.061,-0.03,29.48,-1.43,-0.16,141.12
2021/10/13,25:33.0,44.625,28.25,132.25,0.026,-0.003,1.033,0,-0.061,0.061,29.45,-1.61,-0.4,141.24
2021/10/13,25:34.0,43.5,31.375,128.875,0.026,-0.003,1.032,-0.03,-0.03,0,29.47,-1.56,-0.34,141.24
2021/10/13,25:35.0,45.375,38.5,131.25,0.025,-0.003,1.033,0,-0.091,0,29.47,-1.29,-0.03,141.08
2021/10/13,25:36.0,42.25,32.25,130.875,0.024,-0.003,1.032,0.03,-0.091,0,29.44,-1.29,-0.04,141.06
2021/10/13,25:37.0,45.625,33.5,128.125,0.025,-0.003,1.033,0,-0.091,-0.03,29.48,-1.35,-0.11,141.09
2021/10/13,25:38.0,41.75,29.25,130.875,0.025,-0.003,1.034,-0.03,-0.091,0,29.51,-1.43,-0.21,141.13
2021/10/13,25:39.0,46.375,31.75,130.75,0.025,-0.002,1.033,0.03,-0.03,0.061,29.5,-1.52,-0.31,141.2
2021/10/13,25:40.0,42.5,33.5,130.25,0.025,-0.003,1.033,-0.03,-0.061,0,29.5,-1.38,-0.15,141.13
2021/10/13,25:41.0,42.25,31,131.875,0.026,-0.002,1.032,-0.03,-0.061,0.061,29.53,-1.4,-0.15,141.13
2021/10/13,25:42.0,47.5,32,128.875,0.025,-0.002,1.033,0,-0.03,0,29.55,-1.53,-0.32,141.23
2021/10/13,25:43.0,43.125,34.5,124.75,0.025,-0.003,1.033,0,-0.03,0,29.51,-1.36,-0.13,141.14
2021/10/13,25:44.0,43,30.625,129.5,0.025,-0.003,1.034,0.03,-0.03,-0.03,29.57,-1.43,-0.19,141.17
2021/10/13,25:44.9,45.875,28.75,128.875,0.026,-0.003,1.033,0.03,-0.091,0.03,29.55,-1.63,-0.46,141.31
2021/10/13,25:45.9,44.125,34.875,133.125,0.025,-0.003,1.033,0.03,0,-0.03,29.56,-1.43,-0.22,141.21
2021/10/13,25:47.0,44.375,37.125,125,0.025,-0.002,1.033,0.03,-0.061,-0.061,29.59,-1.24,0.02,141.07
2021/10/13,25:47.9,41.5,35.125,124.625,0.026,-0.003,1.03,0,-0.091,0.03,29.53,-1.12,0.16,140.97
2021/10/13,25:48.9,43.75,33.75,128.5,0.025,-0.003,1.031,0.03,-0.122,0.03,29.5,-1.19,0.09,140.98
2021/10/13,25:49.9,45.875,31.5,131.375,0.025,-0.002,1.032,0.03,-0.091,-0.03,29.51,-1.38,-0.14,141.07
2021/10/13,25:50.9,47,33,131.125,0.025,-0.003,1.032,0.03,-0.061,-0.03,29.54,-1.47,-0.24,141.13
2021/10/13,25:51.9,43.875,31.875,127.375,0.025,-0.004,1.032,-0.03,-0.061,0,29.59,-1.47,-0.25,141.14
2021/10/13,25:52.9,44,35.375,126.125,0.025,-0.003,1.033,0,-0.091,-0.03,29.56,-1.33,-0.07,141.05
2021/10/13,25:53.9,44.625,34.25,129.25,0.024,-0.002,1.033,-0.03,-0.091,0,29.56,-1.3,-0.04,141.03
2021/10/13,25:54.9,42.25,32.375,128.5,0.026,-0.003,1.032,0,-0.03,-0.061,29.58,-1.3,-0.04,141.01
2021/10/13,25:55.9,42.75,34.625,129,0.025,-0.003,1.033,0.03,-0.03,0.03,29.58,-1.22,0.06,140.94
2021/10/13,25:56.9,41,33.5,125.5,0.026,-0.002,1.032,0,-0.091,0.061,29.64,-1.17,0.14,140.88
2021/10/13,25:57.9,44,32.875,130,0.025,-0.003,1.033,0.03,0,0,29.58,-1.26,0.02,140.91
2021/10/13,25:58.8,41.25,35.125,129.25,0.025,-0.003,1.032,0.03,-0.091,-0.03,29.58,-1.13,0.17,140.81
2021/10/13,25:59.8,41.125,32.125,130.5,0.025,-0.002,1.032,0,-0.061,0.03,29.63,-1.18,0.13,140.8
2021/10/13,26:00.9,41.75,34,130.25,0.025,-0.002,1.033,0,0,0,29.59,-1.15,0.16,140.76
2021/10/13,26:01.8,45,30.125,129.125,0.025,-0.002,1.032,-0.03,-0.061,0,29.63,-1.4,-0.15,140.89
2021/10/13,26:02.8,44.375,32.875,130.625,0.025,-0.002,1.033,0,-0.091,0.061,29.62,-1.4,-0.16,140.9
2021/10/13,26:03.8,45.125,32.75,129.375,0.025,-0.003,1.032,0.03,-0.061,-0.03,29.61,-1.44,-0.21,140.92
2021/10/13,26:04.8,46.125,32,130.5,0.025,-0.003,1.032,0.061,-0.091,0.061,29.63,-1.52,-0.31,140.99
2021/10/13,26:05.8,45,35.125,129.125,0.024,-0.004,1.032,0.03,-0.061,0,29.66,-1.4,-0.19,140.93
2021/10/13,26:06.8,43.5,38.5,127.75,0.025,-0.003,1.032,0.03,-0.091,-0.03,29.58,-1.15,0.11,140.75
2021/10/13,26:07.8,42.625,34.625,129,0.026,-0.002,1.031,0.061,-0.122,-0.03,29.59,-1.15,0.14,140.71
2021/10/13,26:08.8,43.625,33.5,133.375,0.025,-0.004,1.031,0.03,-0.061,0,29.63,-1.22,0.05,140.72
2021/10/13,26:09.8,42.5,33.25,129.375,0.025,-0.002,1.034,0,-0.091,0.03,29.64,-1.23,0.04,140.7
2021/10/13,26:10.8,46.125,33.875,128.125,0.025,-0.002,1.032,0,-0.03,-0.03,29.59,-1.34,-0.08,140.75
2021/10/13,26:11.8,44.25,32.125,128.875,0.025,-0.003,1.033,0.03,-0.03,0,29.6,-1.41,-0.17,140.79
2021/10/13,26:12.7,48.625,30.625,128,0.025,-0.003,1.033,0.03,0,0,29.61,-1.64,-0.47,140.96
2021/10/13,26:13.7,42,34.5,130.875,0.027,-0.002,1.035,0.03,-0.03,-0.061,29.58,-1.42,-0.17,140.84
2021/10/13,26:14.7,41.25,33.625,128,0.025,-0.004,1.033,0.091,-0.122,0,29.61,-1.29,-0.03,140.76
2021/10/13,26:15.7,45.5,32.75,128.75,0.025,-0.003,1.034,0.061,-0.091,0.03,29.63,-1.4,-0.15,140.81
2021/10/13,26:16.7,41.75,32,128,0.025,-0.002,1.033,-0.03,0,0.03,29.59,-1.36,-0.1,140.79
2021/10/13,26:17.7,43.75,33.375,132.125,0.025,-0.002,1.033,0.061,-0.091,0.03,29.63,-1.36,-0.08,140.78
2021/10/13,26:18.7,42.75,31.5,130.375,0.026,-0.003,1.033,0.061,-0.091,-0.03,29.64,-1.41,-0.13,140.8
2021/10/13,26:19.7,43.125,37.5,128.625,0.025,-0.003,1.034,0.03,-0.061,0.03,29.62,-1.19,0.11,140.66
2021/10/13,26:20.7,43.125,34.375,130.25,0.026,-0.002,1.033,-0.061,-0.03,0,29.63,-1.2,0.11,140.63
2021/10/13,26:21.7,41.375,33.875,127.375,0.026,-0.002,1.034,0.03,-0.03,0,29.63,-1.18,0.15,140.58
2021/10/13,26:22.7,40.375,34.125,129,0.025,-0.002,1.034,0.091,-0.061,-0.03,29.63,-1.11,0.23,140.51
2021/10/13,26:23.7,43,35.25,128.125,0.027,-0.002,1.033,0,-0.091,0,29.62,-1.14,0.22,140.47
2021/10/13,26:24.7,46.5,33.875,133.125,0.026,-0.002,1.032,0,-0.122,0,29.66,-1.32,0.01,140.55
2021/10/13,26:25.7,47.125,34,132.75,0.026,-0.002,1.034,0,-0.061,-0.03,29.62,-1.43,-0.13,140.61
2021/10/13,26:26.7,44,31.375,129.75,0.025,-0.002,1.033,0,0,0.03,29.64,-1.5,-0.21,140.66
2021/10/13,26:27.7,45.75,35.5,130.125,0.025,-0.003,1.032,0,-0.061,0.061,29.59,-1.43,-0.14,140.63
2021/10/13,26:28.7,44.375,32.625,133,0.026,-0.002,1.032,0,-0.03,0,29.61,-1.46,-0.17,140.65
2021/10/13,26:29.7,44,32.375,130.375,0.026,-0.002,1.032,-0.03,-0.061,0,29.63,-1.49,-0.18,140.66
2021/10/13,26:30.7,45.875,32.75,130.625,0.027,-0.002,1.032,0,-0.091,-0.03,29.6,-1.56,-0.25,140.7
2021/10/13,26:31.7,41.75,36.5,127.125,0.025,-0.002,1.032,0,-0.03,-0.03,29.61,-1.28,0.05,140.54
2021/10/13,26:32.7,41.75,31,132.375,0.026,-0.002,1.033,0.03,-0.061,0.061,29.61,-1.36,-0.03,140.57
2021/10/13,26:33.7,45,36,130.25,0.025,-0.002,1.031,-0.03,-0.03,-0.061,29.65,-1.3,0.03,140.53
2021/10/13,26:34.7,45,33.25,130.625,0.025,-0.002,1.033,0.03,-0.061,0,29.63,-1.39,-0.07,140.57
2021/10/13,26:35.7,43.75,32.875,129,0.025,-0.002,1.033,0,-0.061,0,29.62,-1.41,-0.1,140.58
2021/10/13,26:36.7,44.875,31.875,128.125,0.026,-0.002,1.033,0.03,-0.091,0,29.61,-1.5,-0.22,140.64
2021/10/13,26:37.6,44.375,36.25,133,0.026,-0.002,1.032,0.061,0,0,29.61,-1.36,-0.04,140.55
2021/10/13,26:38.6,43.625,33.625,127.625,0.026,-0.002,1.033,0.03,-0.061,0.03,29.62,-1.37,-0.03,140.55
2021/10/13,26:39.6,42.5,30.5,128.375,0.025,-0.003,1.032,0.03,-0.03,0,29.61,-1.45,-0.15,140.6
2021/10/13,26:40.6,44.125,33.25,131.875,0.025,-0.002,1.032,0.03,-0.061,0.03,29.63,-1.43,-0.14,140.59
2021/10/13,26:41.6,45,32.625,129.875,0.025,-0.003,1.033,0,-0.03,0,29.59,-1.48,-0.21,140.63
2021/10/13,26:42.6,46.875,31.375,129.375,0.026,-0.002,1.033,0.061,-0.061,0,29.59,-1.62,-0.38,140.74
2021/10/13,26:43.6,42.25,33.125,129.875,0.026,-0.002,1.032,0.03,-0.061,-0.03,29.54,-1.48,-0.2,140.67
2021/10/13,26:44.6,45.875,34.125,131.625,0.027,-0.002,1.032,0.03,-0.091,0.03,29.56,-1.49,-0.19,140.68
2021/10/13,26:45.6,43.625,29.25,129,0.026,-0.002,1.034,-0.03,-0.091,-0.03,29.56,-1.62,-0.35,140.76
2021/10/13,26:46.6,42.5,34.125,131.25,0.025,-0.001,1.032,-0.061,-0.03,0,29.57,-1.44,-0.14,140.67
2021/10/13,26:47.6,47.375,34.5,130.875,0.026,-0.001,1.033,0.091,-0.03,0,29.6,-1.49,-0.18,140.71
2021/10/13,26:48.6,47.875,34.375,131.5,0.025,-0.003,1.032,0,-0.03,0,29.58,-1.53,-0.25,140.75
2021/10/13,26:49.6,44.875,31.625,135,0.026,0,1.033,0,-0.061,0.03,29.61,-1.58,-0.27,140.79
2021/10/13,26:50.6,44.625,32.625,134.25,0.026,-0.001,1.032,0.03,-0.03,0.03,29.58,-1.55,-0.22,140.79
2021/10/13,26:51.6,43.375,35.75,123.875,0.025,-0.001,1.033,0,-0.03,0,29.59,-1.37,-0.02,140.69
2021/10/13,26:52.5,44.625,33.5,131.875,0.025,-0.002,1.031,0,-0.03,-0.03,29.59,-1.4,-0.06,140.7
2021/10/13,26:53.5,43,30.375,132.375,0.026,-0.002,1.032,0.03,-0.061,-0.03,29.52,-1.49,-0.16,140.75
2021/10/13,26:54.5,45,35.375,131.625,0.025,-0.001,1.032,0.061,-0.03,-0.03,29.59,-1.4,-0.05,140.7
2021/10/13,26:55.5,44,35,133.625,0.026,-0.003,1.033,-0.03,-0.03,0.03,29.63,-1.34,0.01,140.65
2021/10/13,26:56.5,44,34.25,127.875,0.026,-0.001,1.034,0.03,-0.061,0,29.57,-1.34,0.02,140.64
2021/10/13,26:57.5,43.75,35.125,131.25,0.025,-0.002,1.034,0.03,-0.03,-0.091,29.6,-1.28,0.07,140.59
2021/10/13,26:58.5,42.375,37,129.75,0.025,-0.002,1.032,0,-0.091,0,29.64,-1.13,0.24,140.47
2021/10/13,26:59.5,44.75,33,130.75,0.026,-0.002,1.033,-0.03,-0.03,0.03,29.62,-1.29,0.05,140.54
2021/10/13,27:00.5,43.875,32.875,129.625,0.025,-0.002,1.034,0.03,-0.061,0,29.65,-1.35,-0.03,140.56
2021/10/13,27:01.5,45.25,31.75,131.375,0.025,-0.002,1.032,0,-0.091,0.03,29.63,-1.48,-0.19,140.64
2021/10/13,27:02.5,44.5,29.875,130.25,0.025,-0.003,1.032,0.03,-0.091,0,29.64,-1.61,-0.35,140.73
